'ETTh1',32.041816837403324, 2090.423599791043, 3450.352612686356, 6498.841690844329, 64.29318240521745, 11.320682812314173, 258328.2321752774, 3363.990201064572, 0.03150124276392704, 5.11403269103626, 13.41716502840151, 7142.03392885204, 86.56526646005533, 2091.2, 24.9824295398632, 9.548398970638168, 0.664748230548795, 2.859511078724837, 339.96666666666664, 5.810000347261781, 0.0011247405335478987, 216.5, 6.303275862068967, 6.909902391548649, 6.909902391548649, -0.26045612908485477, 0.11348480348484186, 1.584777230310587, 0.8666666666666667, 0.3059727768565413, 1.1538461538461537, 4655.624508314835, 0.561534098919075, 3267.6344041977823, 8184.191951001447, 26, 0.3284262839243439, 8504.562351500554,'InceptionTimeXLPlus'
'ETTh2',118.97369852730552, 1876.5204170121926, 2869.654282596531, 24148.85936972784, 82.87911727949171, 13.72894416042478, 2735258.1677230033, 4827.0820730845135, 0.1877337153338924, 5.035912998260139, 12.23952413195945, 203762.6256165501, 99.57876460685235, 2014.1, 87.61724730409551, 11.282310272630673, 0.6807442060749426, 10.050397965495677, 396.2, 8.336929314481024, -0.00018383778777776762, 203.93333333333334, 5.880114942528736, 6.410960332544888, 6.410960332544888, -0.5954925158613364, 0.16034086394033478, 1.5593214750801303, 0.8666666666666667, 0.2945796938775675, 1.1538461538461537, 36494.35504259239, 0.6617618270817236, 29738.975091375727, 101624.8935238075, 26, 0.33182006848255924, 103051.99903475094,'InceptionTimeXLPlus'
'ETTm1',32.154639216076035, 8383.233105187102, 13843.135201057232, 26378.327643714074, 119.7785053013351, 14.403808662350349, 1036883.9473105551, 7045.401984828214, 0.30646414474296996, 6.393966718643823, 13.13075165612766, 7196.418433628281, 105.1362489734702, 8366.566666666668, 23.399841935078207, 9.959575651128496, 0.6720055073944351, 2.7297040548750897, 1254.7, 3.0355027939802732, 0.00025848418356443965, 760.7333333333333, 6.8538759689922495, 4.18022926749876, 4.18022926749876, -0.19435676349176073, 0.09909086409090231, 1.5849625007211559, 0.8666666666666667, 0.3117808156604023, 1.1538461538461537, 17843.03437632426, 0.49884155385197604, 13023.518020118954, 32311.448687225613, 26, 0.2606301460405208, 33458.58422353499,'InceptionTimeXLPlus'
'ETTm2',119.06673492448927, 7505.721940182001, 11487.263315565975, 97644.07276758608, 140.11909365723608, 14.393667013110246, 10965188.149442703, 10870.011356977622, 0.42952077922524456, 5.969832695075343, 11.939862335767753, 205812.72432656962, 129.7753851228934, 8141.266666666666, 88.68990468969356, 12.5186263421247, 0.6836041325467985, 9.56016262560485, 1456.6666666666667, 4.683331045660328, -0.00010460810157759489, 697.5333333333333, 6.778280218202698, 4.352924688168047, 4.352924688168047, -0.7128521651157581, 0.10976477216366522, 1.5591362046695614, 0.8666666666666667, 0.2704752136242322, 1.1538461538461537, 134322.7859237449, 1.4619595560307077, 109521.36730421957, 387318.8665759632, 26, 0.20759286537596794, 394011.05222170905,'InceptionTimeXLPlus'
'm4_quarterly_dataset',3086.673446901737, 16.187754004709635, 27.608385129018988, 24944.874753367607, nan, 1.3232776462261768, 402179947.06208676, 5569.674199053469, 0.06866867644108968, nan, 2.0144750408481125, 117641786896.93613, 2.9599761849969624, 11.568666666666667, 2053.2004900487264, nan, 0.08686228084536855, -0.295465199176116, 8.821708333333333, 242.1597477849336, 0.4738197976817441, 2.186916666666667, 0.08291145833333212, nan, nan, 0.20354378380842475, 0.13236374534801482, 2.963018967201494, 0.0010833333333333333, 0, 923.0769230769231, 0, 0, 0, 0, 26, 0, 0,'XCMPlus'
'm4_monthly_dataset',3677.5981832282096, 40.46938501180447, 69.02096282259878, 72513.05303989055, nan, 1.6830341143548695, 1327301216.7213845, 16808.54659113344, 0.020622151498690566, nan, 2.013468875150894, 168443792199.8032, 4.242186963343393, 28.563625, 2753.403739102208, nan, 0.09526956774367853, 0.11677193834325296, 18.014583333333334, 284.890620188704, -0.13890116110073328, 4.00925, 0.2977152777778121, inf, inf, 0.2697871897133331, 0.13963145025507184, 3.7878875608005194, 0.0005416666666666666, 0, 1846.1538461538462, 0, 0, 0, 0, 26, 0, 2111973313.2509668,'MultiTSTPlus'
'm4_weekly_dataset',2664.604820011285, 62.72754676823519, 106.98249237496914, 82745.59962517406, 7.545250532012525, 1.9079611736567101, 1131778667.0176773, 18467.0917105078, 0.01466673511908085, 0.6982556434958718, 1.9946662178417445, 72609218077.8672, 5.101999733183989, 43.60724233983287, 2313.086039187804, 3.4159792627167254, 0.10931876837225456, 1.0269009993300495, 25.15041782729805, 200.7292577229108, -0.6671447605742448, 5.584958217270195, 0.07386108365531514, 1.0521832793149208, 1.0521832793149208, 0.4826759638478402, 0.1293048492661653, 2.4399023728063467, 0.07242339832869081, 0.2369978723882408, 13.807692307692308, 1941913994.475382, 0, 506609018.9422696, 348913901.59358054, 26, 0, 707559332.9582553,'InceptionTimePlus62x62'
'm4_daily_dataset',3713.6846621194018, 72.1704032709821, 123.0873837002407, 136803.42220297796, nan, 1.8872042455995641, 2464442938.623909, 4356.477427355984, 0.011631017031040915, nan, 2.071235565770279, 183964391621.02975, 3.0276706146210963, 53.359356517624796, 2824.042549251003, nan, 0.1028116572124837, -0.016202373136400033, 37.730068606576765, 41.09884365430179, 0.6960000086730498, 6.312987934705465, 0.1636343134588737, 0.8086048394930335, 0.8086048394930335, 0.022190426241728286, 0.09819423612006893, 2.9846738537682214, 0.006150934468890466, 0, 162.57692307692307, 0, 0, 0, 0, 26, 0, 2052135219.5695128,'AutoETS'
'm4_hourly_dataset',6859.1328925453845, 504.5183331466688, 860.4613365212567, 1806359.1809756383, 6.2083664791735185, 0.08015429464878897, 1189918219248.3982, 209681.51859998473, 0.03295992042847374, 0.7953053735854756, 2.056095221056899, 754933369044533.5, 9.822455428072796, 352.94444444444446, 6705.238832600193, 3.033931602303301, 0.10486829947176331, -0.07052498980614262, 16.014492753623188, 280.6981551161279, -0.1255799044159115, 35.43719806763285, 0.7366245575964254, 0.5005475462202996, 0.5005475462202996, 0.4166293062969478, 0.2004855446749291, 2.577368051655106, 0.06280193236714976, 0, 15.923076923076923, 97537629.72426885, 0, 468563.54157411907, 324066.9389947847, 26, 0, 24295999.21945808,'ARIMA'
'nn5_weekly_dataset',128.824746054496, 76.21734177215713, 129.9894799824888, 4864.1445295241265, 3.4042235910584764, 1.6380779797398772, 2084307.6554054054, 1801.6416917405686, 0.009661910911733074, 0.22568526184037377, 1.8276003372707779, 2748750.31615991, 11.460854062088975, 53.126126126126124, 92.33497334169124, 1.4990458865059244, 0.09961559670465486, 2.2413426303086585, 12.036036036036036, 16.086086582493138, -0.07083453889036707, 7.333333333333333, 0.021844853703260805, 1.8020689176701066, 1.8020689176701066, 0.570216108247772, 0.1560642175682461, 1.7378063010118288, 0.23423423423423423, 0, 4.269230769230769, 137893.70199817172, 0, 96433.0370947389, 150391.4509018935, 26, 0, 157296.2495460298,'mWDN'
